household_id,district,latitude,longitude,distribution_date,household_size,baseline_fuel_kg_person_week,distance_to_market_km,elevation_m,usage_month_1,usage_month_2,usage_month_3,usage_month_4,usage_month_5,usage_month_6
HH-05106,Nyabihu,-1.56779,29.453581,22/06/2024,6.0,9.7,0.8,2121,45.8,48.8,51.8,55.7,62.3,52.2
HH-03292,Gakenke,-1.621722,29.812559,25/07/2023,3.0,11.9,0.9,1982,16.5,20.5,21.7,20.5,18.9,16.3
HH-03674,Nyabihu,-1.616501,29.516505,13/06/2023,7.0,6.6,1.3,2183,19.2,24.5,20.1,25.5,19.0,25.0
HH-02409,Gakenke,-1.689906,29.835494,19/08/2023,2.0,8.1,9.6,2100,8.9,7.5,8.2,6.3,7.6,7.9
HH-07380,Nyabihu,-1.570513,29.467356,06/03/2024,3.0,8.5,1.6,2501,11.319999999999999,9.6,12.8,11.2,11.6,11.4
HH-01328,Rulindo,-1.755659,30.014745,21/11/2023,5.0,10.7,8.9,1750,43.2,44.9,50.9,46.3,48.3,53.4
HH-07446,Rulindo,-1.782458,30.079858,09/05/2024,6.0,5.8,1.1,1700,19.6,19.8,17.9,18.46,15.7,19.3
HH-05407,Gakenke,-1.672153,29.830606,06/01/2023,5.0,9.7,0.7,2002,30.7,21.7,21.5,18.4,25.1,20.1
HH-06565,Nyabihu,-1.62472,29.503174,05/06/2023,2.0,8.7,12.9,2284,8.3,6.3,6.9,6.7,9.5,6.5
HH-04910,Burera,-1.462121,29.823387,18/01/2023,4.0,4.5,0.6,1846,13.6,15.6,17.1,18.6,14.5,13.6
HH-04441,Gakenke,-1.652414,29.788063,22/03/2024,2.0,9.7,7.2,2162,15.0,17.7,17.2,18.5,14.4,16.8
HH-06690,Nyabihu,-1.563015,29.547031,18/02/2023,5.0,8.3,2.2,2468,36.7,42.1,33.7,34.9,35.3,32.6
HH-00987,Rulindo,-1.775547,30.08839,17/04/2024,6.0,9.0,1.9,1410,21.7,24.8,19.0,28.3,24.06,26.5
HH-06359,Gakenke,-1.700091,29.827155,23/04/2023,7.0,7.9,4.2,1962,28.96,29.9,33.0,23.4,27.0,31.5
HH-07263,Rulindo,-1.728163,29.99837,05/10/2023,6.0,12.2,0.7,1886,65.9,69.9,77.0,64.3,72.7,59.5
HH-06887,Nyabihu,-1.563205,29.500726,24/01/2024,5.0,11.5,1.6,2490,43.3,58.7,55.3,53.6,48.3,54.3
HH-07801,Nyabihu,-1.587077,29.533139,20/03/2023,5.0,12.3,2.8,2457,60.3,58.1,58.5,62.3,55.3,55.5
HH-04050,Nyabihu,-1.558107,29.545228,27/04/2024,4.0,7.9,2.6,2351,31.4,31.7,25.2,29.2,29.2,25.4
HH-03486,Burera,-1.448045,29.773502,30/01/2024,5.0,11.2,1.0,1951,21.2,29.2,23.8,20.0,26.8,19.9
HH-02475,Burera,-1.449708,29.843277,16/12/2023,3.0,8.1,3.9,2307,23.1,21.5,19.8,25.3,23.5,25.4
HH-05239,Nyabihu,-1.5987385,29.499624500000003,25/01/2024,3.0,7.5,1.9,2261,10.52,10.1,12.7,8.5,11.3,10.0
HH-03874,Rulindo,-1.78547,30.016764,15/09/2023,4.0,10.3,8.4,1804,34.7,32.5,33.8,43.2,39.2,36.5
HH-01199,Rulindo,-1.707718,30.080667,17/01/2024,2.0,9.7,2.2,1788,8.1,7.8,10.3,8.9,7.6,7.0
HH-04182,Rulindo,-1.764838,29.979532,19/11/2023,4.0,7.8,2.4,1982,12.1,15.7,15.8,14.9,14.0,14.5
HH-01519,Musanze,-1.481978,29.623533,20/05/2024,5.0,7.5,9.3,1976,17.3,16.7,17.7,18.3,15.9,16.3
HH-06642,Rulindo,-1.757328,30.099838,21/03/2023,4.0,6.5,3.9,1641,14.2,11.8,11.5,11.2,13.2,14.5
HH-05478,Rulindo,-1.728559,29.97443,06/02/2023,5.0,5.7,4.7,1632,15.7,16.1,12.6,15.0,10.1,11.8
HH-01800,Nyabihu,-1.632897,29.492984,11/05/2023,3.0,12.3,12.8,2403,31.5,30.5,36.9,34.2,30.0,38.7
HH-01015,Rulindo,-1.747035,30.098557,18/12/2023,7.0,5.1,7.1,1900,16.0,14.0,13.4,17.6,19.1,19.6
HH-00129,Nyabihu,-1.648964,29.513647,28/10/2023,3.0,14.450000000000001,1.3,2551,39.3,37.1,43.5,44.8,42.7,38.8
HH-01365,Rulindo,-1.73008,30.082307,16/07/2023,8.0,11.7,10.7,1828,49.7,53.3,40.4,42.4,32.7,43.7
HH-06164,Musanze,-1.514216,29.677147,24/02/2023,6.0,11.6,1.7,1887,53.2,57.3,63.8,70.0,66.4,63.7
HH-04471,Gakenke,-1.682293,29.822101,04/01/2023,3.0,11.0,1.5,1954,30.7,28.3,27.2,28.0,30.6,27.8
HH-00892,Gakenke,-1.649621,29.871717,04/04/2024,5.0,9.0,3.2,2012,46.1,36.8,47.6,36.8,38.7,36.6
HH-02794,Musanze,-1.512239,29.602356,15/04/2023,4.0,8.4,0.6,1802,14.7,15.2,17.5,12.7,11.6,12.1
HH-06723,Rulindo,-1.769456,30.097663,31/05/2023,6.0,7.9,2.3,1938,39.3,43.4,38.8,43.1,39.8,37.6
HH-05456,Nyabihu,-1.644146,29.54191,21/05/2024,4.0,12.7,3.3,2482,49.6,48.3,45.0,45.0,38.7,41.0
HH-04404,Musanze,-1.55,29.55571,06/03/2024,3.0,11.3,1.5,2032,32.6,29.8,26.0,30.3,33.9,30.7
HH-07615,Musanze,-1.482737,29.560218,04/03/2024,5.0,8.2,1.3,1648,16.2,23.8,17.0,16.4,18.9,15.1
HH-05414,Nyabihu,-1.612103,29.531872,18/04/2023,5.0,9.7,5.9,2798,21.0,20.7,24.4,27.2,16.7,25.2
HH-06869,Burera,-1.412658,29.711989,29/10/2023,6.0,8.1,4.9,1999,18.4,20.6,28.2,24.6,25.5,19.0
HH-03250,Burera,-1.444798,29.785779,15/05/2023,5.0,9.1,1.4,1774,40.9,38.4,43.3,43.8,41.7,42.0
HH-06796,Musanze,-1.537365,29.656849,02/12/2023,4.0,6.8,6.4,1675,23.3,24.2,26.04,26.9,28.6,27.2
HH-01209,Musanze,-1.467083,29.647623,15/01/2024,6.0,7.6,1.3,1786,39.9,38.2,45.0,42.5,40.2,43.5
HH-03869,Rulindo,-1.716467,30.078865,08/01/2023,5.0,7.3,1.2,1893,28.9,34.3,31.8,31.3,35.5,29.2
HH-07185,Musanze,-1.530173,29.624893,20/10/2023,4.0,8.6,3.0,1935,16.3,14.7,15.4,14.8,18.1,14.7
HH-04066,Nyabihu,-1.578509,29.509415,27/02/2024,2.0,9.8,2.5,2586,16.6,14.8,20.2,15.6,17.2,16.8
HH-06851,Musanze,-1.532549,29.680094,19/06/2023,8.0,4.0,4.2,1811,18.0,14.1,12.8,13.2,14.220000000000002,13.0
HH-06079,Burera,-1.465306,29.73303,07/01/2024,4.0,14.450000000000001,1.1,1915,29.5,29.02,31.6,35.9,24.4,23.7
HH-01240,Nyabihu,-1.592135,29.493397,08/04/2024,5.0,7.9,15.6,2520,35.3,37.7,36.58,35.7,36.1,38.1
HH-02290,Nyabihu,-1.634302,29.450182,16/03/2023,2.0,8.1,5.5,2370,7.5,7.5,7.7,7.3,5.8,8.6
HH-02741,Musanze,-1.512147,29.641989,22/03/2024,5.0,6.6,4.7,1601,26.1,27.7,30.8,26.3,28.559999999999995,31.9
HH-00276,Burera,-1.430467,29.811166,21/01/2023,6.0,14.450000000000001,3.7,2068,94.1,78.1,84.9,62.2,68.0,89.4
HH-04586,Gakenke,-1.728919,29.750106,10/04/2024,6.0,11.6,5.3,1882,36.0,39.1,26.5,41.7,39.4,33.5
HH-01036,Rulindo,-1.74755,30.072104,21/04/2024,4.0,11.8,7.5,1791,24.1,20.7,23.0,20.1,21.5,21.8
HH-01230,Musanze,-1.473192,29.580526,30/12/2023,4.0,10.6,0.6,1883,18.0,22.4,20.8,18.2,21.4,22.8
HH-01009,Musanze,-1.510771,29.641234,13/06/2024,6.0,10.6,3.7,2246,36.7,33.3,32.1,34.3,31.2,23.7
HH-06526,Gakenke,-1.656677,29.782429,26/09/2023,6.0,9.3,11.3,2035,54.9,53.8,55.2,47.9,43.3,55.8
HH-05179,Burera,-1.40638,29.783213,13/04/2024,4.0,8.8,7.0,1940,30.8,31.0,28.8,35.0,28.9,29.0
HH-03829,Rulindo,-1.761428,30.017415,26/05/2023,5.0,9.4,2.7,1898,20.5,29.4,26.9,21.1,16.5,20.7
HH-02533,Musanze,-1.460516,29.595226,31/05/2023,4.0,8.2,3.5,1866,15.8,15.8,13.3,12.9,13.2,16.6
HH-04294,Gakenke,-1.60953,29.846281,08/04/2024,6.0,10.4,2.9,2124,26.9,25.0,26.32,27.4,27.2,25.1
HH-01059,Burera,-1.432565,29.730831,03/04/2023,4.0,8.9,10.2,1963,35.5,26.8,29.4,38.6,32.019999999999996,29.8
HH-07415,Burera,-1.441696,29.773502,06/03/2024,7.0,9.3,1.5,1688,33.2,29.5,24.7,33.3,23.9,32.4
HH-00282,Musanze,-1.45,29.684791,04/10/2023,2.0,9.0,11.4,1889,15.7,13.5,14.2,14.7,13.2,12.9
HH-01044,Burera,-1.444254,29.758297,30/08/2023,3.0,11.6,2.8,1737,16.0,18.3,14.5,15.9,12.5,14.2
HH-01317,Burera,-1.423664,29.776485,05/02/2024,6.0,7.2,14.2,1958,33.4,41.9,38.2,41.0,34.1,43.9
HH-00969,Burera,-1.473551,29.71991,22/12/2023,5.0,6.5,0.9,1565,13.2,12.7,18.1,14.5,15.7,16.9
HH-02382,Gakenke,-1.623748,29.871408,31/03/2024,7.0,5.8,4.5,2189,35.3,31.5,36.9,34.1,35.3,33.0
HH-06549,Nyabihu,-1.609615,29.459816,23/03/2024,4.0,7.7,6.0,2414,13.2,16.9,15.8,14.6,14.4,16.6
HH-01940,Nyabihu,-1.57932,29.510663,11/01/2023,1.0,4.9,4.4,2624,4.3,5.0,4.6,4.2,4.8,5.4
HH-05756,Musanze,-1.491384,29.595929,04/12/2023,4.0,10.9,12.2,1940,32.5,37.8,34.4,37.3,43.9,46.8
HH-01275,Burera,-1.431953,29.758348,16/01/2024,5.0,8.0,3.6,2098,23.4,23.3,17.8,15.0,13.4,20.3
HH-00620,Rulindo,-1.70553,30.044953,17/04/2023,7.0,9.9,1.0,1828,25.8,28.8,29.3,27.1,29.3,25.9
HH-05823,Rulindo,-1.708765,29.958391,08/11/2023,2.0,7.5,2.8,1666,13.1,14.5,11.4,13.3,13.9,13.1
HH-01743,Rulindo,-1.760054,30.050823,07/06/2023,4.0,4.8,0.5,1945,16.5,13.8,15.6,18.5,18.3,18.7
HH-01391,Musanze,-1.503057,29.629247,17/03/2023,5.0,11.1,1.0,2005,28.5,26.9,20.3,27.9,32.8,20.2
HH-06519,Gakenke,-1.705653,29.75,20/03/2023,6.0,6.8,4.9,2028,42.3,35.0,37.0,39.4,36.5,36.4
HH-01580,Burera,-1.479703,29.709168,10/01/2023,4.0,6.1,19.6,2149,21.1,22.7,22.3,23.3,21.8,21.0
HH-01656,Gakenke,-1.604892,29.880255,19/03/2024,5.0,7.4,4.5,2105,30.1,35.9,32.8,38.4,31.8,35.5
HH-03569,Rulindo,-1.791293,30.077237,24/05/2024,5.0,7.3,1.0,1680,16.9,18.0,19.5,19.6,14.0,12.7
HH-02353,Burera,-1.413951,29.736176,05/02/2024,6.0,8.4,3.7,1880,41.2,52.2,50.3,50.9,48.0,40.7
HH-02213,Nyabihu,-1.600451,29.474626,31/03/2023,6.0,9.7,3.1,2334,59.0,57.6,49.9,52.7,48.1,51.6
HH-07950,Musanze,-1.548898,29.687783,10/06/2024,5.0,6.7,0.8,1883,15.5,13.5,15.3,13.9,16.4,12.3
HH-03179,Rulindo,-1.74543,30.049481,21/03/2024,7.0,10.9,1.6,1578,30.7,32.5,31.1,35.0,25.6,41.0
HH-01308,Rulindo,-1.782055,29.99796,27/03/2024,4.0,8.3,2.8,1670,17.4,18.2,17.3,15.7,13.2,17.9
HH-00576,Gakenke,-1.641893,29.890758,01/02/2024,7.0,7.7,2.5,2216,28.5,27.5,20.5,23.1,26.3,25.0
HH-02361,Nyabihu,-1.58539,29.488183,03/01/2024,3.0,8.8,1.0,2353,25.9,22.6,26.1,22.4,24.1,24.22
HH-01281,Burera,-1.472972,29.810982,05/08/2023,6.0,7.8,1.6,1816,41.5,43.2,48.0,46.2,47.4,51.4
HH-06513,Rulindo,-1.77419,30.071698,30/01/2023,4.0,7.2,7.2,1826,14.7,13.2,10.9,15.8,11.4,13.6
HH-04958,Burera,-1.46652,29.793854,05/01/2024,4.0,7.7,12.2,2117,24.3,25.5,29.5,27.8,27.9,29.9
HH-06625,Rulindo,-1.734675,30.097252,29/12/2023,6.0,9.8,1.3,1854,30.5,29.8,24.4,27.52,30.5,22.4
HH-01994,Nyabihu,-1.636086,29.50859,03/03/2024,4.0,10.2,2.1,2323,23.1,23.5,18.2,22.1,22.4,14.3
HH-02640,Rulindo,-1.710058,29.961285,25/03/2023,4.0,10.3,7.9,1653,24.1,16.2,18.3,20.4,20.4,16.9
HH-00270,Musanze,-1.498725,29.689606,25/03/2024,3.0,7.6,3.2,1816,11.5,9.4,8.6,11.7,9.7,11.3
HH-00630,Musanze,-1.477467,29.622138,27/04/2024,4.0,10.1,9.4,2010,32.1,37.9,34.0,32.8,43.0,36.6
HH-05939,Musanze,-1.493916,29.646226,04/06/2024,4.0,9.6,3.0,1798,21.2,22.5,17.6,17.8,15.7,18.0
HH-03082,Gakenke,-1.747926,29.82762,26/03/2024,4.0,10.9,8.4,1904,20.6,22.5,18.2,15.8,18.3,22.1
HH-03467,Musanze,-1.525904,29.694837,08/11/2023,4.0,5.7,2.6,2078,9.1,9.0,11.3,12.5,9.6,12.1
HH-06993,Musanze,-1.517007,29.581956,17/05/2023,6.0,6.0,1.6,1661,34.0,33.5,39.4,39.1,30.3,27.8
HH-04397,Musanze,-1.492611,29.613161,15/01/2024,5.0,8.7,4.7,1637,25.0,18.8,18.2,20.1,20.7,14.1
HH-04024,Rulindo,-1.786221,29.953215,22/04/2024,6.0,9.0,3.0,1971,28.6,24.060000000000002,19.8,23.9,25.9,22.1
HH-07579,Gakenke,-1.745161,29.835088,20/08/2023,7.0,8.7,8.1,1926,33.1,25.2,31.1,31.5,32.0,28.1
HH-05544,Rulindo,-1.760331,30.09851,18/05/2024,7.0,7.6,4.7,1962,26.160000000000004,27.0,27.4,27.8,25.7,22.9
HH-05569,Rulindo,-1.776861,30.04747,05/10/2023,5.0,8.2,6.3,1781,34.1,37.5,38.0,42.6,33.0,43.5
HH-02047,Nyabihu,-1.551668,29.537464,29/01/2024,1.0,8.8,18.0,2456,8.2,7.8,7.8,8.6,8.1,8.8
HH-04357,Musanze,-1.549866,29.691175,13/12/2023,4.0,7.9,1.9,1802,23.9,32.1,27.2,28.7,23.4,26.9
HH-06849,Burera,-1.460566,29.81269,09/06/2024,2.0,10.1,1.1,2154,16.8,15.6,20.5,17.5,17.2,18.8
HH-02114,Gakenke,-1.617631,29.768289,18/04/2023,4.0,11.3,1.3,1900,35.1,39.3,39.7,48.4,32.3,46.9
HH-00028,Burera,-1.477892,29.776866,15/05/2023,4.0,6.4,4.1,1892,14.1,10.7,9.9,10.6,11.219999999999999,10.8
HH-02041,Gakenke,-1.638337,29.790185,04/04/2024,5.0,12.6,5.2,1652,48.9,50.0,50.8,56.0,61.1,49.0
HH-03929,Rulindo,-1.799796,30.030921,23/04/2024,6.0,7.7,1.1,1961,19.6,25.7,22.0,20.5,20.1,16.8
HH-07235,Musanze,-1.462311,29.557017,12/07/2023,6.0,8.0,9.8,1847,26.7,27.5,24.3,18.5,23.1,24.5
HH-03217,Nyabihu,-1.57646,29.483675,03/03/2024,6.0,8.5,2.4,2456,20.9,22.1,20.8,18.3,18.7,20.6
HH-07454,Burera,-1.410162,29.735648,01/10/2023,5.0,6.2,0.8,2122,13.9,15.3,14.9,13.0,12.0,14.8
HH-03815,Musanze,-1.543343,29.583341,16/03/2024,4.0,10.9,12.5,1973,35.3,43.2,35.5,35.3,34.3,37.7
HH-00130,Burera,-1.497512,29.756525,30/01/2023,3.0,6.8,4.3,2065,17.3,18.4,20.7,19.6,20.2,18.0
HH-05943,Nyabihu,-1.582637,29.531163,11/06/2023,5.0,11.0,2.4,2476,48.2,44.0,47.9,57.8,45.0,49.7
HH-07958,Rulindo,-1.736711,30.087499,01/10/2023,4.0,7.3,4.6,1836,26.080000000000002,24.3,25.9,26.1,26.0,28.1
HH-04600,Musanze,-1.527022,29.566077,16/01/2024,7.0,5.6,6.3,1698,35.4,29.2,32.9,34.6,37.7,31.9
HH-00014,Nyabihu,-1.55969,29.536423,11/09/2023,6.0,10.0,2.8,2344,52.9,56.5,54.9,56.84000000000001,61.3,58.6
HH-06870,Gakenke,-1.639111,29.799828,21/04/2024,5.0,11.4,3.8,1975,50.7,52.3,45.8,50.1,59.0,51.6
HH-04477,Musanze,-1.506058,29.655236,03/01/2023,6.0,9.0,5.0,1737,23.9,27.7,29.6,24.1,23.9,22.8
HH-01526,Musanze,-1.501968,29.668587,07/01/2023,4.0,13.4,0.7,1764,27.2,22.7,25.5,27.0,25.1,28.6
HH-02366,Nyabihu,-1.586944,29.505606,06/07/2023,5.0,7.8,0.9,2432,15.9,18.9,17.4,18.2,15.9,14.8
HH-04649,Gakenke,-1.689143,29.751794,18/06/2023,4.0,12.1,10.3,1851,41.0,36.4,50.8,38.5,40.2,35.6
HH-03053,Musanze,-1.503726,29.655689,20/03/2023,5.0,7.4,7.7,1593,37.1,38.1,27.0,31.3,34.2,36.6
HH-04006,Musanze,-1.473915,29.690264,24/02/2023,6.0,10.7,2.4,1815,30.4,30.7,28.1,28.6,29.82,31.3
HH-02341,Rulindo,-1.712642,30.020683,11/09/2023,4.0,9.2,5.9,1798,19.6,16.9,20.0,19.0,14.0,16.5
HH-00375,Nyabihu,-1.550596,29.505779,06/05/2023,2.0,13.1,13.1,2652,22.2,20.9,22.6,24.1,21.3,23.5
HH-05842,Nyabihu,-1.565946,29.503107,25/03/2023,4.0,7.6,2.5,2478,28.2,25.5,26.2,26.2,27.5,28.6
HH-06883,Musanze,-1.530563,29.56457,14/09/2023,5.0,6.6,3.5,1786,20.5,13.7,16.3,15.940000000000001,16.8,12.4
HH-00940,Burera,-1.401037,29.849876,03/07/2023,6.0,10.6,4.8,1879,33.7,27.6,31.2,28.2,30.3,31.1
HH-07654,Rulindo,-1.797649,29.953386,03/06/2024,6.0,5.7,1.9,1632,17.2,17.4,15.3,17.5,13.4,13.9
HH-05719,Nyabihu,-1.556725,29.51464,14/06/2024,6.0,7.2,2.0,2483,24.6,18.5,18.1,18.9,17.1,23.7
HH-04574,Rulindo,-1.770635,30.099161,03/03/2023,5.0,9.0,4.6,1832,18.7,24.8,17.8,23.0,23.0,20.3
HH-02148,Musanze,-1.507901,29.577186,19/08/2023,4.0,8.3,1.0,1410,14.0,15.5,14.5,14.0,17.3,18.7
HH-03592,Nyabihu,-1.571369,29.507937,18/06/2023,4.0,8.8,1.2,2468,30.2,32.2,32.8,29.3,38.1,32.519999999999996
HH-06329,Musanze,-1.486588,29.615447,22/06/2024,7.0,7.1,3.1,1703,18.0,26.9,19.8,19.4,17.6,17.2
HH-07267,Nyabihu,-1.606579,29.535774,14/05/2023,4.0,8.4,1.8,2010,19.4,18.6,16.1,15.2,17.7,13.1
HH-06733,Gakenke,-1.681516,29.812358,07/07/2023,4.0,11.1,1.7,1929,40.5,42.0,44.5,35.3,37.6,30.6
HH-03624,Gakenke,-1.622382,29.850245,22/04/2024,3.0,10.6,1.4,1862,17.8,13.5,15.4,16.7,12.1,15.2
HH-00530,Gakenke,-1.681678,29.800556,01/06/2024,4.0,7.7,2.7,2109,28.4,25.2,27.4,27.5,25.8,30.4
HH-03715,Gakenke,-1.663266,29.818073,18/04/2024,4.0,9.5,12.3,2045,30.4,29.5,27.7,28.7,37.3,28.8
HH-06258,Rulindo,-1.772209,30.020841,23/09/2023,5.0,9.0,3.3,1783,23.3,17.8,17.1,21.3,23.6,14.5
HH-04733,Rulindo,-1.791603,30.003931,29/03/2024,5.0,10.8,2.7,1831,27.6,30.8,30.2,32.3,21.7,23.2
HH-01270,Musanze,-1.533586,29.56916,27/02/2023,6.0,11.7,0.8,1804,25.5,41.9,39.0,28.8,24.8,38.7
HH-04282,Rulindo,-1.756796,29.957581,02/05/2023,4.0,10.7,15.7,1847,18.5,22.6,20.7,19.9,23.9,19.6
HH-01395,Musanze,-1.500512,29.624178,15/05/2023,3.0,8.8,5.9,1817,13.1,11.1,10.5,13.3,12.3,11.7
HH-04851,Gakenke,-1.612086,29.847891,19/10/2023,3.0,7.9,2.3,1784,22.8,20.1,22.2,20.1,23.6,24.8
HH-04010,Nyabihu,-1.55675,29.496676,16/03/2023,4.0,6.1,1.2,2237,12.8,10.5,9.6,9.3,12.2,9.1
HH-04391,Nyabihu,-1.554706,29.501507,20/03/2024,4.0,7.8,3.0,2271,16.5,12.8,16.9,15.4,16.4,17.3
HH-01798,Nyabihu,-1.569195,29.502379,03/05/2023,3.0,14.450000000000001,4.5,2403,11.4,12.3,10.4,7.9,9.5,11.5
HH-02980,Gakenke,-1.703338,29.786406,22/07/2023,5.0,10.7,0.9,1974,54.3,39.5,49.4,45.2,50.7,49.1
HH-01442,Nyabihu,-1.601542,29.504616,12/12/2023,6.0,8.5,2.5,2587,24.0,29.1,26.3,23.6,20.3,24.4
HH-05995,Nyabihu,-1.612641,29.532143,17/02/2024,4.0,6.6,3.2,2326,11.4,13.6,9.7,14.3,14.5,9.5
HH-07787,Musanze,-1.541723,29.590244,16/01/2024,4.0,14.450000000000001,1.1,1846,56.8,47.0,52.4,54.9,41.6,57.0
HH-03812,Musanze,-1.508599,29.560534,12/05/2024,4.0,8.4,6.3,2098,34.1,27.4,32.9,30.919999999999998,31.1,29.1
HH-05632,Burera,6.593428,29.821519,23/02/2024,1.0,8.9,7.3,1945,8.6,8.0,8.1,8.4,7.8,6.3
HH-01274,Nyabihu,-1.601928,29.48212,20/02/2023,2.0,9.7,10.2,2503,14.0,20.4,17.8,17.84,20.3,16.7
HH-04704,Burera,-1.415374,29.771826,01/09/2023,3.0,7.6,0.6,2048,18.5,22.1,20.8,24.3,21.46,21.6
HH-01713,Rulindo,-1.748666,29.989109,16/11/2023,5.0,7.8,3.0,1692,38.4,31.0,35.2,35.6,41.7,27.6
HH-00956,Musanze,-1.512084,29.625155,21/10/2023,8.0,11.6,2.1,1834,37.9,45.0,44.0,37.0,40.3,34.7
HH-05937,Rulindo,-1.761959,30.07838,25/01/2023,8.0,11.1,4.4,1624,46.7,44.7,36.3,41.32000000000001,36.6,42.3
HH-07965,Burera,-1.418464,29.746202,14/11/2023,7.0,4.9,1.6,1975,29.9,33.5,23.8,30.9,31.2,30.2
HH-07082,Rulindo,-1.793844,29.952456,30/01/2024,5.0,6.5,1.0,1767,25.4,28.0,32.3,29.6,29.4,28.9
HH-07347,Musanze,-1.536828,29.64591,14/06/2024,3.0,13.6,6.5,1770,24.6,20.2,20.2,24.2,20.5,19.9
HH-00404,Rulindo,-1.741618,30.009622,19/12/2023,5.0,6.0,3.8,1780,24.1,25.6,24.7,26.0,25.4,25.160000000000004
HH-02072,Burera,-1.446816,29.800896,20/07/2023,5.0,10.5,1.4,1763,27.3,23.1,24.7,26.0,20.7,19.0
HH-07598,Nyabihu,-1.569384,29.542653,27/09/2023,5.0,8.7,5.0,2366,34.7,43.5,45.1,44.3,37.2,39.6
HH-01978,Musanze,-1.506259,29.587593,23/11/2023,4.0,11.9,3.7,1864,23.0,25.6,23.8,22.5,26.2,24.0
HH-00159,Musanze,-1.549536,29.68105,03/02/2024,5.0,9.1,0.9,1823,47.0,40.9,49.2,36.5,36.3,35.9
HH-03889,Burera,-1.454993,29.755485,22/09/2023,3.0,10.9,12.6,1768,28.8,30.3,29.6,32.6,32.1,30.68
HH-05452,Musanze,-1.527924,29.671219,12/03/2023,4.0,7.6,1.2,2037,23.0,21.8,26.0,27.4,28.4,22.6
HH-00903,Nyabihu,-1.597612,29.470827,13/05/2024,5.0,8.8,2.3,2213,47.4,44.4,40.0,42.0,38.7,42.5
HH-00353,Rulindo,-1.738091,30.037667,23/05/2024,5.0,4.9,1.2,1957,9.5,15.0,15.0,11.4,11.3,10.7
HH-05327,Nyabihu,-1.637003,29.528274,04/02/2024,4.0,13.2,5.5,2411,41.6,44.8,41.6,50.7,50.9,48.0
HH-04541,Nyabihu,-1.575385,29.462395,04/04/2024,4.0,7.7,3.3,2142,31.4,28.950000000000003,28.95,29.3,25.6,29.5
HH-04131,Musanze,-1.4613,29.683094,23/04/2024,2.0,10.3,0.8,1868,10.6,11.9,8.2,9.6,10.1,8.2
HH-00755,Nyabihu,-1.644359,29.474075,03/09/2023,4.0,7.2,5.6,2346,17.6,13.8,12.0,13.6,11.5,13.2
HH-02972,Nyabihu,-1.614712,29.538669,13/01/2023,4.0,6.7,1.0,2559,25.2,24.2,23.2,22.0,21.9,24.0
HH-07960,Nyabihu,-1.560234,29.455606,10/03/2024,5.0,7.4,2.6,2494,19.6,13.9,17.5,16.82,19.0,14.1
HH-02921,Musanze,-1.478801,29.573842,04/09/2023,4.0,6.3,0.9,1784,11.3,11.0,10.8,9.7,10.2,8.6
HH-00312,Nyabihu,-1.574992,29.470445,07/08/2023,4.0,8.8,2.2,2224,31.4,26.6,28.3,27.2,31.3,32.2
HH-04645,Rulindo,-1.791604,30.013442,12/02/2023,3.0,10.2,4.6,1778,28.7,30.3,23.4,28.8,22.7,22.7
HH-00662,Gakenke,-1.68355,29.869043,14/04/2024,5.0,4.0,4.2,2023,10.1,9.3,8.2,7.7,9.4,9.5
HH-01990,Rulindo,-1.787827,30.054093,02/04/2023,4.0,10.1,3.3,1752,33.2,37.3,31.5,39.8,37.6,31.4
HH-03666,Musanze,-1.500512,29.624178,25/09/2023,2.0,8.9,2.8,1701,17.6,16.9,16.8,16.36,15.8,14.7
HH-00307,Burera,-1.436802,29.792368,20/03/2023,2.0,10.0,0.7,1795,10.8,10.2,8.6,9.1,9.8,10.1
HH-02336,Musanze,-1.456127,29.591053,01/06/2023,4.0,11.2,5.2,2069,19.660000000000004,18.5,17.5,22.6,19.1,20.6
HH-04791,Nyabihu,-1.560239,29.517323,08/05/2024,4.0,11.3,6.9,2365,39.0,31.9,40.3,35.2,46.4,37.1
HH-02357,Gakenke,-1.631938,29.773042,14/05/2023,4.0,6.8,3.1,2015,27.5,24.419999999999998,22.1,26.6,21.0,24.9
HH-03703,Musanze,-1.463131,29.569703,22/10/2023,5.0,5.4,5.7,1868,15.1,11.6,10.5,14.9,11.1,9.7
HH-03805,Musanze,-1.451862,29.604672,09/06/2023,4.0,13.9,4.6,2005,34.1,26.1,19.7,32.1,19.4,30.8
HH-01928,Burera,-1.406437,29.821332,22/04/2023,4.0,6.1,5.7,2023,22.8,24.5,19.0,22.5,22.5,20.9
HH-07022,Rulindo,-1.707344,29.960585,18/01/2024,3.0,7.4,2.9,1661,16.4,19.4,19.4,20.2,15.4,20.6
HH-03428,Burera,-1.416883,29.848918,12/06/2023,5.0,8.8,2.1,1776,24.3,18.7,24.7,16.8,19.7,22.8
HH-00750,Burera,-1.421926,29.7,10/04/2023,2.0,7.1,1.5,1839,11.0,12.3,12.2,11.3,12.0,12.9
HH-03639,Musanze,-1.519242,29.550421,27/08/2023,3.0,7.0,14.0,1872,22.2,16.5,20.1,19.0,18.7,17.5
HH-05833,Rulindo,-1.715674,30.071824,16/02/2024,5.0,11.4,0.9,1912,27.3,31.6,24.9,30.0,27.8,22.6
HH-01267,Musanze,-1.467156,29.595042,13/04/2023,3.0,6.3,0.6,1835,15.1,14.5,16.8,19.4,19.4,17.040000000000003
